episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
74.17721518987332,-1098.6550242940639,-0.911293799470741,2.4146047073023538,1657,4000,False,44000,18176,11,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-54-03,1647208443,16.24215865135193,235.25806760787964,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,235.25806760787964,44000,11,1,6814e112,0,0.622456708969505,0.7010178171405225,1.049717611427868,43648,44000,9717.696,6.824,6735.628,11.328,76.67619047619048,72.58095238095238,0.44999998807907104,4.999999873689376e-05,1599.7933,-0.009619788,1599.8025,-0.15716594,0.0008849505,0.5819636,0.0
89.27302865261663,-76.44090710859143,-0.1627723934918484,2.416918429003021,1655,4000,False,48000,19831,12,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-54-20,1647208460,16.485323905944824,251.74339151382446,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,251.74339151382446,48000,12,1,6814e112,0,0.6227721070471423,0.7026974790948265,1.0495604516287622,47616,48000,9759.716,6.84,6716.812,11.444,76.5142857142857,72.79523809523808,0.22499999403953552,4.999999873689376e-05,22.717426,-0.009926069,22.72592,-0.0007179995,0.006356291,0.5133361,0.0
26.392961876832942,-27.937551355792948,-0.27450029779818,2.3551236749116606,1698,4000,False,52000,21529,13,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-54-36,1647208476,16.281514644622803,268.02490615844727,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,268.02490615844727,52000,13,1,6814e112,0,0.622600186905245,0.7041196305394958,1.0491520741226985,51584,52000,9758.895,6.903,6710.872,11.856,76.67619047619048,72.85238095238097,0.22499999403953552,4.999999873689376e-05,8.411889,-0.012661149,8.422857,-0.026943056,0.007524688,0.45419937,0.0
33.63148479427559,-35.36977491961409,-0.07844632642205464,2.4567219152854514,1629,4000,False,56000,23158,14,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-54-53,1647208493,16.204434633255005,284.22934079170227,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,284.22934079170227,56000,14,1,6814e112,0,0.6220489269396986,0.7036027647602106,1.0491138641217912,55552,56000,9735.442,6.719,6702.423,11.354,76.5809523809524,72.91428571428574,0.22499999403953552,4.999999873689376e-05,9.926053,-0.010665693,9.935211,0.011128143,0.0067033335,0.45633227,0.0
62.872340425531775,-46.846153846153925,-9.898706530429396e-05,2.4841319228375855,1607,4000,False,60000,24765,15,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-55-09,1647208509,16.08629083633423,300.3156316280365,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,300.3156316280365,60000,15,1,6814e112,0,0.6216585698722749,0.7017891346733779,1.047579904919523,59520,60000,9694.171,6.654,6684.649,10.971,77.05238095238096,72.9904761904762,0.22499999403953552,4.999999873689376e-05,14.306587,-0.010404008,14.315563,0.027066937,0.006348931,0.4217633,0.0
88.37209302325596,-1000.0,-0.7501543265562335,2.538315389487017,1579,4000,False,64000,26344,16,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-55-25,1647208525,16.467308044433594,316.7829396724701,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,316.7829396724701,64000,16,1,6814e112,0,0.62180870005966,0.7006289524927068,1.0481146532614434,63488,64000,9660.039,6.646,6688.881,10.847,76.37619047619047,73.0047619047619,0.22499999403953552,4.999999873689376e-05,509.31226,-0.0067789024,509.3187,-0.011824411,0.0011879822,0.41968533,0.0
42.75151515151515,-18.003273322422274,0.025006928422152016,2.527812895069532,1582,4000,False,68000,27926,17,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-55-41,1647208541,15.853061437606812,332.6360011100769,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,332.6360011100769,68000,17,1,6814e112,0,0.621077958311176,0.6986742985514854,1.046060911005163,67456,68000,9603.218,6.927,6681.517,8.12,76.41499999999999,73.26499999999999,0.11249999701976776,4.999999873689376e-05,9.233076,-0.008359429,9.240615,-0.009098568,0.0072931526,0.374997,0.0
25.974025974026063,-38.30508474576277,-0.03543228402520651,2.436928702010969,1641,4000,False,72000,29567,18,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-55-58,1647208558,16.040091037750244,348.67609214782715,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,348.67609214782715,72000,18,1,6814e112,0,0.6204651381591597,0.6981010170516431,1.0442962709531969,71424,72000,9560.605,4.335,6650.045,8.259,76.9952380952381,73.29999999999998,0.11249999701976776,4.999999873689376e-05,8.284573,-0.006572169,8.290707,0.00016350324,0.0039026248,0.3478296,0.0
25.10237373905511,-20.00804343454638,-0.035414190828867556,2.5242902208201894,1585,4000,False,76000,31152,19,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-56-14,1647208574,16.17252826690674,364.8486204147339,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,364.8486204147339,76000,19,1,6814e112,0,0.6206840391612424,0.6976871982618179,1.044611117034879,75392,76000,9540.877,4.371,6620.287,8.834,76.33333333333333,73.5,0.05624999850988388,4.999999873689376e-05,7.29667,-0.007388381,7.3037424,0.013330631,0.0056030867,0.33928698,0.0
68.76744186046517,-109.88888888888891,-0.1865711682841275,2.4621538461538464,1625,4000,False,80000,32777,20,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-56-30,1647208590,16.225574016571045,381.07419443130493,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,381.07419443130493,80000,20,1,6814e112,0,0.6205046934326957,0.6971800202579865,1.0438399369060318,79360,80000,9513.93,4.297,6614.108,8.66,76.42857142857143,73.57142857142858,0.05624999850988388,4.999999873689376e-05,19.948778,-0.007973769,19.956522,0.014930135,0.0041574854,0.3225837,0.0
28.106508875739564,-20.104166666666742,0.042194746400131246,2.4968789013732833,1602,4000,False,84000,34379,21,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-56-46,1647208606,15.86013650894165,396.9343309402466,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,396.9343309402466,84000,21,1,6814e112,0,0.6198313668762463,0.6959550805115189,1.0423901560726585,83328,84000,9501.277,4.382,6588.608,8.569,75.95,73.93500000000003,0.02812499925494194,4.999999873689376e-05,9.090896,-0.0046186023,9.095343,0.033283655,0.006105355,0.3156702,0.0
101.6430587631512,-17.755950132225166,0.13185433982365677,2.4906600249066004,1606,4000,False,88000,35985,22,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-57-02,1647208622,16.24900221824646,413.18333315849304,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,413.18333315849304,88000,22,1,6814e112,0,0.62000777910756,0.6951526520427003,1.042601504142557,87296,88000,9482.223,4.36,6566.988,8.298,76.36666666666667,73.9857142857143,0.02812499925494194,4.999999873689376e-05,76.97632,-0.0042586387,76.98044,0.09788799,0.0047792536,0.2968591,0.0
34.25035230684398,-17.159763313609346,-0.0056866845696320195,2.592352559948153,1543,4000,False,92000,37528,23,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-57-19,1647208639,16.160627365112305,429.34396052360535,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,429.34396052360535,92000,23,1,6814e112,0,0.620114559844839,0.6940877302445968,1.0425361194988536,91264,92000,9461.602,4.351,6576.676,7.831,75.45500000000001,74.20000000000002,0.01406249962747097,4.999999873689376e-05,7.917251,-0.005533098,7.922677,0.071343526,0.0076715676,0.27897295,0.0
80.58252427184448,-22.63779527559052,0.1475469305674933,2.775850104094379,1441,4000,False,96000,38969,24,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-57-35,1647208655,15.67407751083374,445.0180380344391,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,445.0180380344391,96000,24,1,6814e112,0,0.6198131524404273,0.690933391489864,1.0421306366406433,95232,96000,9423.267,4.335,6561.084,7.836,77.0809523809524,74.34761904761905,0.01406249962747097,4.999999873689376e-05,13.832488,-0.0058117555,13.838196,0.037238322,0.007357821,0.28850833,0.0
119.1535508637237,-32.67973856209153,0.13216044670197621,2.7013513513513514,1480,4000,False,100000,40449,25,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-57-50,1647208670,15.432957887649536,460.4509959220886,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,460.4509959220886,100000,25,1,6814e112,0,0.6190539467324137,0.688096241748764,1.039571930692894,99200,100000,9376.238,4.323,6544.069,7.814,75.65789473684211,74.50526315789473,0.01406249962747097,4.999999873689376e-05,50.404015,-0.00793654,50.41186,0.10055042,0.005852237,0.26988646,0.0
22.068164494936468,-33.707865168539456,-0.0527378771168134,3.35936188077246,1191,4000,False,104000,41640,26,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-58-05,1647208685,15.236459732055664,475.6874556541443,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,475.6874556541443,104000,26,1,6814e112,0,0.6184772755510285,0.6825335237771527,1.0391476578410361,103168,104000,9298.815,4.336,6499.512,7.827,76.695,74.60499999999999,0.01406249962747097,4.999999873689376e-05,28.303251,-0.0174628,28.320414,0.15829895,0.021319453,0.2564875,0.0
76.08903825408697,-28.305636911098986,0.15624313817289284,3.5906642728904847,1114,4000,False,108000,42754,27,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-58-21,1647208701,15.170597791671753,490.85805344581604,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,490.85805344581604,108000,27,1,6814e112,0,0.6185372177470028,0.6767048762772494,1.0384069098493443,107136,108000,9249.923,4.125,6482.664,7.737,77.28999999999999,74.75500000000001,0.02109375037252903,4.999999873689376e-05,14.568873,-0.005978963,14.574707,0.025456594,0.0068719774,0.28704548,0.0
24.869634977938176,-33.19512195121956,0.02439420462212132,3.7105751391465676,1078,4000,False,112000,43832,28,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-58-36,1647208716,14.976016521453857,505.8340699672699,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,505.8340699672699,112000,28,1,6814e112,0,0.6182724615874914,0.6706133681613793,1.037402491098178,111104,112000,9175.13,4.109,6453.025,7.345,76.77368421052631,74.84210526315792,0.02109375037252903,4.999999873689376e-05,12.860973,-0.0063972124,12.867255,0.03459267,0.005544404,0.28922203,0.0
35.768540256870665,-53.139239008225445,0.0011875590258121544,3.1315583398590445,1277,4000,False,116000,45109,29,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-58-51,1647208731,15.261226892471313,521.0952968597412,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,521.0952968597412,116000,29,1,6814e112,0,0.6177928114536295,0.6668564307307481,1.0356542245095015,115072,116000,9089.514,4.039,6450.175,6.809,76.32105263157895,74.90000000000002,0.02109375037252903,4.999999873689376e-05,21.006878,-0.006972664,21.013723,0.050810207,0.0059560244,0.26989344,0.0
63.07977736549151,-47.61904761904759,-0.0012433913816341663,3.2357723577235773,1230,4000,False,120000,46339,30,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-59-07,1647208747,15.382658958435059,536.4779558181763,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,536.4779558181763,120000,30,1,6814e112,0,0.61753342127224,0.6633945495319116,1.036038226963521,119040,120000,9042.643,4.056,6422.555,6.677,76.97999999999999,75.01999999999998,0.02109375037252903,4.999999873689376e-05,18.940374,-0.005958238,18.946138,0.11399117,0.00912119,0.28549865,0.0
178.21782178217813,-17.737416464072794,0.1895468923143307,3.2994257588187037,1219,4000,False,124000,47558,31,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-59-22,1647208762,15.465469121932983,551.9434249401093,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,551.9434249401093,124000,31,1,6814e112,0,0.6175969735471345,0.6603174179369649,1.0349870034761415,123008,124000,9001.848,4.001,6424.806,6.744,76.875,75.09999999999998,0.02109375037252903,4.999999873689376e-05,44.470615,-0.004163348,44.474693,0.22683959,0.004130129,0.22551866,0.0
95.23809523809518,-1078.125,-0.853210529680384,3.6330608537693005,1101,4000,False,128000,48659,32,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-59-38,1647208778,15.213702917098999,567.1571278572083,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,567.1571278572083,128000,32,1,6814e112,0,0.6171700552127672,0.655915645678311,1.0345451716390406,126976,128000,8917.083,4.0,6424.71,6.733,76.4,75.17894736842106,0.010546875186264515,4.999999873689376e-05,3305.9526,-8.694263e-05,3305.9526,-0.009315848,0.0024630758,0.24751942,0.0
34.26067803102842,-50.44119923628659,0.25524036190588206,3.949604743083004,1012,4000,False,132000,49671,33,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_21-59-53,1647208793,14.855614185333252,582.0127420425415,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,582.0127420425415,132000,33,1,6814e112,0,0.6167047463634077,0.6506021531726133,1.0334812371396895,130944,132000,8815.062,4.343,6396.196,6.556,76.2578947368421,75.2,0.0052734375931322575,4.999999873689376e-05,64.9214,-0.034383222,64.955536,0.083895996,0.046027593,0.24195635,0.0
43.39130434782578,-1092.9890504984473,-0.730845577411225,3.1023255813953488,1290,4000,False,136000,50961,34,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-00-08,1647208808,15.344220161437988,597.3569622039795,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,597.3569622039795,136000,34,1,6814e112,0,0.6168225352532251,0.64851099594154,1.0331916975272581,134912,136000,8798.68,4.552,6379.603,6.534,76.58500000000001,75.22,0.00791015662252903,4.999999873689376e-05,7080.8086,-0.0014314983,7080.81,0.013130265,0.0049232165,0.2519599,0.0
56.56868753037634,-18.772430388449493,0.17457923555215257,2.7959468902865128,1431,4000,False,140000,52392,35,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-00-24,1647208824,15.580070734024048,612.9370329380035,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,612.9370329380035,140000,35,1,6814e112,0,0.6166297702572825,0.6474300733318562,1.0325478182189054,138880,140000,8806.678,4.577,6385.745,6.412,76.89999999999999,75.20500000000001,0.003955078311264515,4.999999873689376e-05,25.86429,-0.016780745,25.88055,0.10073766,0.13113925,0.31961364,0.0
69.01615271659307,-155.5359477124183,-0.6443481294170619,4.109969167523125,973,4000,False,144000,53365,36,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-00-39,1647208839,15.028986692428589,627.9660196304321,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,627.9660196304321,144000,36,1,6814e112,0,0.6163519088306747,0.642755031734704,1.0320417521780578,142848,144000,8775.787,4.53,6395.325,6.788,76.66315789473686,75.27368421052631,0.005932617001235485,4.999999873689376e-05,95.52327,-0.054433156,95.57732,0.11320918,0.066634886,0.3535966,0.0
35.41949639536119,-24.051907372189362,-0.14899890736873614,3.6124661246612466,1107,4000,False,148000,54472,37,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-00-54,1647208854,15.158822298049927,643.124841928482,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,643.124841928482,148000,37,1,6814e112,0,0.616164590246604,0.6394112675814415,1.031517032842351,146816,148000,8766.559,4.435,6403.618,6.718,77.03500000000001,75.20500000000001,0.008898925967514515,4.999999873689376e-05,21.93824,-0.008348841,21.946468,0.33864236,0.013557075,0.24366638,0.0
30.476250137033503,-34.06774179882234,-0.14681778957915792,3.9647302904564317,964,4000,False,152000,55436,38,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-01-10,1647208870,14.962241172790527,658.0870831012726,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,658.0870831012726,152000,38,1,6814e112,0,0.6161961170970789,0.6351169302691269,1.0314070064228886,150784,152000,8766.144,4.881,6402.444,6.896,73.12500000000001,75.285,0.008898925967514515,4.999999873689376e-05,27.774414,-0.009999134,27.784304,0.13166662,0.01211312,0.21784681,0.0
105.23076923076928,-1084.0212597534774,-1.7487946699254928,6.311627906976744,645,4000,False,156000,56081,39,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-01-25,1647208885,14.719335317611694,672.8064184188843,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,672.8064184188843,156000,39,1,6814e112,0,0.6163923689387111,0.6285717985244762,1.0311680114695427,154752,156000,8714.313,4.923,6401.269,6.977,77.42631578947369,75.3,0.008898925967514515,4.999999873689376e-05,5471.493,-0.0003787147,5471.4937,0.042405996,0.0029192914,0.1353432,0.0
45.613244734767704,-24.500000000000114,0.23851164216438436,4.3071278825995805,954,4000,False,160000,57035,40,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-01-40,1647208900,15.094282150268555,687.9007005691528,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,687.9007005691528,160000,40,1,6814e112,0,0.6165349633469239,0.6247700907652216,1.031488178111626,158720,160000,8685.395,4.867,6402.018,7.153,77.465,75.28000000000002,0.0044494629837572575,4.999999873689376e-05,22.752115,-0.0147042405,22.766733,0.051857512,0.01998327,0.15158552,0.0
24.701873935263848,-1095.2380952380954,-2.538915100572601,4.487528344671202,882,4000,False,164000,57917,41,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-01-55,1647208915,14.962569952011108,702.8632705211639,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,702.8632705211639,164000,41,1,6814e112,0,0.6165079578803897,0.6204302088910385,1.0311505606132005,162688,164000,8641.161,4.922,6396.925,7.328,76.7,75.21578947368421,0.0044494629837572575,4.999999873689376e-05,12905.551,-0.031196546,12905.582,0.0053855064,0.045039628,0.14850721,0.0
33.333333333333485,-919.4139194139195,-1.2368006532353242,5.095838587641866,793,4000,False,168000,58710,42,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-02-11,1647208931,15.04810094833374,717.9113714694977,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,717.9113714694977,168000,42,1,6814e112,0,0.6166237914737704,0.6159140179119946,1.0313271288367936,166656,168000,8618.646,4.919,6403.111,7.84,77.02105263157894,75.27368421052631,0.0066741942428052425,4.999999873689376e-05,5604.5645,-0.019874642,5604.584,-0.06550851,0.02574697,0.17453925,0.0
22.199924746017928,-1038.95,-1.8550042433170928,6.590381426202322,603,4000,False,172000,59313,43,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-02-25,1647208945,14.571867942810059,732.4832394123077,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,732.4832394123077,172000,43,1,6814e112,0,0.6165752700537839,0.6102162191586039,1.0312364748476945,170624,172000,8591.022,4.53,6404.023,8.665,77.30526315789473,75.3,0.01001129113137722,4.999999873689376e-05,3772.1868,-0.016404781,3772.2034,-0.085360534,0.01836359,0.1405967,0.0
75.4716981132076,-25.020850708924172,0.24975753151383945,4.7099415204678365,855,4000,False,176000,60168,44,82f0d9afe5b641459a0e7b0fb3ef7b9e,2022-03-13_22-02-40,1647208960,14.725486516952515,747.2087259292603,120,75552c8d909943cc83a1b6497b897cc5000001,10.0.0.5,747.2087259292603,176000,44,1,6814e112,0,0.6164637131633841,0.6064542861775397,1.0306426180649133,174592,176000,8523.689,4.322,6411.476,10.423,76.94210526315791,75.48421052631579,0.01001129113137722,4.999999873689376e-05,59.567787,-0.004734023,59.57248,-0.02589036,0.0044903206,0.12835844,0.0
